path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0123.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_28__aug1_nagpuri_257.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_28__aug2_nagpuri_257.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_28__aug3_nagpuri_257.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_113__aug4_nagpuri_257.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_29.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_114__aug1_nagpuri_258.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_3.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_30.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_31.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0127__aug1_nagpuri_261.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_31__aug2_nagpuri_261.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_31__aug3_nagpuri_261.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_32.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_33.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_36.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_121__aug1_nagpuri_264.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_37.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_40__aug1_nagpuri_265.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_38.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_123__aug1_nagpuri_266.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_39.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_4.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_125__aug1_nagpuri_268.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_41.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_42.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_128__aug1_nagpuri_270.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_44.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_47.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_48.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_133__aug1_nagpuri_273.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_49.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_134__aug1_nagpuri_274.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_5.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_135__aug1_nagpuri_275.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_50.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_51.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_137__aug1_nagpuri_277.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_52.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_138__aug1_nagpuri_278.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_53.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_54.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_140__aug1_nagpuri_280.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_55.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_141__aug1_nagpuri_281.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_56.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_57.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_58.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_59.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_6.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0156__aug1_nagpuri_286.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_6__aug2_nagpuri_286.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_146__aug3_nagpuri_286.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_60.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_147__aug1_nagpuri_287.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_61.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0159.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_62__aug1_nagpuri_289.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_62__aug2_nagpuri_289.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_62__aug3_nagpuri_289.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_149__aug4_nagpuri_289.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_64.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0161__aug1_nagpuri_290.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_64__aug2_nagpuri_290.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_64__aug3_nagpuri_290.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_151__aug4_nagpuri_290.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_65.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0162__aug1_nagpuri_291.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_65__aug2_nagpuri_291.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_152__aug3_nagpuri_291.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_66.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_153__aug1_nagpuri_292.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_67.jpeg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_154__aug1_nagpuri_293.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_68.jpeg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_155__aug1_nagpuri_294.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_69.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_7.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_157__aug1_nagpuri_296.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_70.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_158__aug1_nagpuri_297.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_71.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_72.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0171.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_73__aug1_nagpuri_300.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_73__aug2_nagpuri_300.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_73__aug3_nagpuri_300.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_161__aug4_nagpuri_300.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_74.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_76.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_78.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_79.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_166__aug1_nagpuri_304.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_8.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_167__aug1_nagpuri_305.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_80.jpeg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_81.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_169__aug1_nagpuri_307.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_82.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_170__aug1_nagpuri_308.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_83.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_171__aug1_nagpuri_309.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_84.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0182__aug1_nagpuri_310.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_84__aug2_nagpuri_310.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_84__aug3_nagpuri_310.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_172__aug4_nagpuri_310.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_85.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_173__aug1_nagpuri_311.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_86.png,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_87.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_175__aug1_nagpuri_313.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_88.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_176__aug1_nagpuri_314.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_89.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_9.jpeg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_178__aug1_nagpuri_316.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_90.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_179__aug1_nagpuri_317.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_91.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_92.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_94.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_95.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_96.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_184__aug1_nagpuri_322.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_97.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_98.jpg,nagpuri,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_99.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_187__aug1_nagpuri_325.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0001.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0003__aug1_nagpuri_326.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0005__aug2_nagpuri_326.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0007__aug3_nagpuri_326.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0009__aug4_nagpuri_326.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0002.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0004__aug1_nagpuri_327.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0006__aug2_nagpuri_327.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0008__aug3_nagpuri_327.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0010__aug4_nagpuri_327.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0011.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_1__aug1_nagpuri_328.JPG,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_1__aug2_nagpuri_328.JPG,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0012.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_10__aug1_nagpuri_329.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0016.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_103__aug1_nagpuri_330.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_103__aug2_nagpuri_330.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0017.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_104__aug1_nagpuri_331.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0018.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_105__aug1_nagpuri_332.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_105__aug2_nagpuri_332.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0019.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_106__aug1_nagpuri_333.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_106__aug2_nagpuri_333.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0020.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_107__aug1_nagpuri_334.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0021.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_109__aug1_nagpuri_335.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_109__aug2_nagpuri_335.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0022.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_11__aug1_nagpuri_336.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0023.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_110__aug1_nagpuri_337.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_110__aug2_nagpuri_337.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0024.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_111__aug1_nagpuri_338.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0025.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_112__aug1_nagpuri_339.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_112__aug2_nagpuri_339.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0026.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_113__aug1_nagpuri_340.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_113__aug2_nagpuri_340.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0027.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_114__aug1_nagpuri_341.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_114__aug2_nagpuri_341.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS11__Nagpuri_017__aug3_nagpuri_341.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0028.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_115__aug1_nagpuri_342.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0029.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_116__aug1_nagpuri_343.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_116__aug2_nagpuri_343.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0030.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_118__aug1_nagpuri_344.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0031.png,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_119__aug1_nagpuri_345.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_119__aug2_nagpuri_345.png,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0032.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_12__aug1_nagpuri_346.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_12__aug2_nagpuri_346.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0033.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_120__aug1_nagpuri_347.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0034.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_121__aug1_nagpuri_348.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_121__aug2_nagpuri_348.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0036.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_123__aug1_nagpuri_349.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_123__aug2_nagpuri_349.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0037.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_124__aug1_nagpuri_350.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_124__aug2_nagpuri_350.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0038.jpg,nagpuri,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_125__aug1_nagpuri_351.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_125__aug2_nagpuri_351.jpg,nagpuri,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0039.jpg,nagpuri,canonical
