path,breed,role
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_131.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_132.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_133.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_134.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_135.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_136.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_137.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_138.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_139.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_14.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_140.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_141.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_142.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_143.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_144.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_146.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_147.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_148.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_149.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_15.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_150.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_151.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_152.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_153.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_154.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_155.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_156.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_157.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_158.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_159.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_160.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_161.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_162.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_163.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_164.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_165.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_166.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_167.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_168.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_169.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_16__aug1_tharparkar_65.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_17.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_170.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_171.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_173.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_174.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_175.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_176.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_177.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_178.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_179.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_180.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_181.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_182.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_183.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_184.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_185.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_186.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_187.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_188.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_189.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_18__aug1_tharparkar_86.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_19.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_190.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_191.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_192.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_193.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_194.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_195.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_196__aug1_tharparkar_104.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_197.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_198.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_199.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_1__aug1_tharparkar_1.JPG,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_2.JPG,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_20.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_200__aug1_tharparkar_110.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_201.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_202.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_203.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_204.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_205.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_206.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_207.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_208__aug1_tharparkar_118.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_209.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_21.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_210.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_211.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_212.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_213.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_214.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_215.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_216.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_217.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_22.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_23.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_24.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_25__aug1_tharparkar_132.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_26.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_27.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_28.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_29.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_3.JPG,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_30.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_31.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_32.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_33.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_34.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_35.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_36.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_37.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_38.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_39.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_4.JPG,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_40.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_41.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_42__aug1_tharparkar_150.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_43__aug1_tharparkar_149.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_44.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_45.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_46.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_47.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_48.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_49.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_5.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_50.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_51.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_52.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_53__aug1_tharparkar_161.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_54.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_55.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_56.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_57.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_58.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_59.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_6.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_61.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_62.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_63.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_64.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_65.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_66.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_67.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_68.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_69.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_7.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_70.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_71.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_72.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_73.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_74.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_75.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_76.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_77.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_78.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_79.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_8.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_80.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_81.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_82.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_83.jpeg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_84.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_85.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_86.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_87.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_88.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_89.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_9.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_90.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_91.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_92.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_93.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_94.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_95.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_96.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_97.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_98__aug1_tharparkar_209.png,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS02__Tharparkar_99.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_1.JPG,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_10.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_100.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_101__aug1_tharparkar_4.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_102.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_103.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_104.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_105.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_106.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_107.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_108.jpeg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_109.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_110.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_111.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_112.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_113.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_114.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_115.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_116.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_117.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_118.png,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_119.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_11__aug1_tharparkar_12.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_12.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_120.png,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_121.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_122.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_123.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_124.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_125__aug1_tharparkar_28.jpg,tharparkar,augmented
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_126.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_127.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_128.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_129.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_130.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_131.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_132.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_133.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_134.jpg,tharparkar,unique
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_135.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_136.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_137.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_138.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_139.jpg,tharparkar,canonical
D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_13__aug1_tharparkar_241.png,tharparkar,augmented
