hash,breed_a,path_a,breed_b,path_b,md5_match,ssim_score,tier
91f1fee881b3cb80,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_99.jpeg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS04__rathi_0103.jpeg,False,,comparison_failed
91f1fee881b3cb80,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_99.jpeg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS06__00000328.jpeg,False,,comparison_failed
91f1fee881b3cb80,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS02__Kankrej_99.jpeg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS10__00000328.jpeg,False,,comparison_failed
f2242ddb50f01f0f,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_102.jpg,khillari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\khillari\DS03__Khillari_108.jpg,False,,comparison_failed
c8c8b53500ebfb33,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_140.jpg,nari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nari\DS02__image_200x200_34.jpg,False,,comparison_failed
c8293f4b4db53293,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_159.jpg,krishna-valley,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS03__Krishna_Valley_99.jpg,False,,comparison_failed
81a63d3fc2c0d9ad,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_168.jpg,nagori,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS03__00000020.jpg,True,1.0,byte_identical
d6de21250e39748f,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_171.png,tharparkar,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\tharparkar\DS03__Tharparkar_31.png,True,1.0,byte_identical
84326f5d50e06fb3,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_177.jpg,kenkatha,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS03__00000288.JPG,False,,comparison_failed
91f17e2c49076e4e,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS03__Kankrej_99.jpeg,rathi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\rathi\DS03__00000328.jpeg,True,1.0,byte_identical
8754786b1b1e9d94,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS09__kankarej_20.jpg,krishna-valley,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS02__Krishna_Valley_84.jpg,False,,comparison_failed
8754786b1b1e9d94,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS09__kankarej_20.jpg,krishna-valley,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS04__krishna_valley_0134.jpg,False,,comparison_failed
8754786b1b1e9d94,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS09__kankarej_20.jpg,krishna-valley,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS06__Krishna_Valley_84.jpg,False,,comparison_failed
8754786b1b1e9d94,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS09__kankarej_20.jpg,krishna-valley,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\krishna-valley\DS10__Krishna_Valley_84.jpg,False,,comparison_failed
aba43d3fc2c089ad,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS11__Kankrej_077.jpg,nagori,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS11__Nagori_006.jpg,True,1.0,byte_identical
8032ef5d90e8af93,kankrej,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kankrej\DS11__Kankrej_087.jpg,kenkatha,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS11__Kenkatha_048.jpg,False,,comparison_failed
ac2c53db197626cc,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000009.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000035.jpg,False,,comparison_failed
f2781d93436d14b6,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000024.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000038.jpg,False,,comparison_failed
bd4d12b244de6ad1,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000117.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000141.jpg,False,,comparison_failed
92969e3c3c9663c9,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000344.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000013.jpg,False,,comparison_failed
f94316b869879ab4,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000349.jpg,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_27.jpg,False,,comparison_failed
f94316b869879ab4,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000349.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_22.jpg,False,,comparison_failed
f94316b869879ab4,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000349.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_11.jpg,False,,comparison_failed
f94316b869879ab4,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_22.jpg,False,,comparison_failed
f94316b869879ab4,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS03__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_11.jpg,False,,comparison_failed
f94316b869879ab4,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS03__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS03__Toda_11.jpg,False,,comparison_failed
8a6b74d465981b67,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000385.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000049.jpg,False,,comparison_failed
919b9a93da9494ce,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000388.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000021.jpg,False,,comparison_failed
da1d14e261d99ea6,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000394.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS03__00000098.jpg,False,,comparison_failed
9b2f64e0685e9ea1,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS03__00000395.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS03__00000158.jpg,False,,comparison_failed
ac24d2c9d933727c,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000009.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000035.jpg,False,,comparison_failed
ac24d2c9d933727c,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000009.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0027.jpg,False,,comparison_failed
ac24d2c9d933727c,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000009.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS06__00000035.jpg,False,,comparison_failed
ac24d2c9d933727c,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000009.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000035.jpg,False,,comparison_failed
f2789d92c349d493,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000024.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000038.jpg,False,,comparison_failed
f2789d92c349d493,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000024.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0028.jpg,False,,comparison_failed
f2789d92c349d493,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000024.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS06__00000038.jpg,False,,comparison_failed
f2789d92c349d493,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000024.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000038.jpg,False,,comparison_failed
fa3d8ec2e1cc9701,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000036.jpg,konkan-kapila,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\konkan-kapila\DS02__image_264x191_3.jpg,False,,comparison_failed
bd4d1330c73e6626,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000117.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000141.jpg,False,,comparison_failed
bd4d1330c73e6626,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000117.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0052.jpg,False,,comparison_failed
bd4d1330c73e6626,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000117.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000141.jpg,False,,comparison_failed
bd4d1330c73e6626,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000117.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000141.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000349.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS04__nagpuri_0122.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS06__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,nagpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagpuri\DS10__Nagpuri_27.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS02__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS04__pulikulam_0052.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS06__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS04__toda_0023.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS06__Toda_11.jpg,False,,comparison_failed
f9479630654b3947,pulikulam,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pulikulam\DS10__Pulikulam_22.jpg,toda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\toda\DS10__Toda_11.jpg,False,,comparison_failed
8a2b54e76598cb65,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000385.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000049.jpg,False,,comparison_failed
8a2b54e76598cb65,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000385.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0028.jpg,False,,comparison_failed
8a2b54e76598cb65,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000385.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000049.jpg,False,,comparison_failed
da1d942661591d7d,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000394.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000098.jpg,False,,comparison_failed
da1d942661591d7d,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000394.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0038.jpg,False,,comparison_failed
da1d942661591d7d,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000394.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000098.jpg,False,,comparison_failed
9b2f85e161dec096,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000395.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS02__00000158.jpg,False,,comparison_failed
9b2f85e161dec096,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000395.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS04__vechur_0056.jpg,False,,comparison_failed
9b2f85e161dec096,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000395.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS06__00000158.jpg,False,,comparison_failed
9b2f85e161dec096,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS06__00000395.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS10__00000158.jpg,False,,comparison_failed
b1919292d2ada5cf,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS10__00000388.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS02__00000021.jpg,False,,comparison_failed
b1919292d2ada5cf,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS10__00000388.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS04__malnad_gidda_0021.jpg,False,,comparison_failed
b1919292d2ada5cf,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS10__00000388.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS06__00000021.jpg,False,,comparison_failed
b1919292d2ada5cf,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS10__00000388.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS10__00000021.jpg,False,,comparison_failed
ac24d2db9976a2cc,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_005.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS11__Malnad_gidda_017.jpg,False,,comparison_failed
f2789d92c22d94b6,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_012.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS11__Malnad_gidda_018.jpg,False,,comparison_failed
bd4d9232c4dee0d1,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_026.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS11__Vechur_042.jpg,False,,comparison_failed
8a2bd4d4e5989b66,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_068.jpg,vechur,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\vechur\DS11__Vechur_018.jpg,False,,comparison_failed
bb9b9a939a84944e,kasargod,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kasargod\DS11__Kasargod_071.jpg,malnad-gidda,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\malnad-gidda\DS11__Malnad_gidda_011.jpg,False,,comparison_failed
a214e62d0fcbd276,kenkatha,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS02__image_168x300_58.jpg,pandharpuri,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\pandharpuri\DS01__image_168x300_8.jpg,False,,comparison_failed
fa1ca5e16d4d140f,kenkatha,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS02__image_229x221_49.jpg,nagori,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS04__nagori_0036.jpg,False,,comparison_failed
fa1ca5e16d4d140f,kenkatha,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\kenkatha\DS02__image_229x221_49.jpg,nagori,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nagori\DS06__00000110.jpg,False,,comparison_failed
