breed,path_a,path_b,distance
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_86.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_082.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_87.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_083.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_90.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_086.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS03__Nili_Ravi_92.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_088.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0033.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_023.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0034.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_024.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0071.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_061.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0080.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_070.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS04__nili_ravi_0092.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_082.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_67.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_061.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_75.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_070.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS06__Nili_Ravi_86.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_082.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_31.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_023.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_32.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_024.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_67.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_061.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_75.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_070.jpg,6
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS10__Nili_Ravi_86.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_082.jpg,8
nili-ravi,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_003.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nili-ravi\DS11__Nili_Ravi_039.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000326.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_025.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_027.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000385.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000385.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0062.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000390.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_030.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_043.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000393.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000018.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__00000393.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_007.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0051.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000388.JPG,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000388.JPG,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS02__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000003.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_002.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000017.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_006.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000018.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0056.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000018.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000393.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000032.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_009.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000034.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_010.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000038.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_011.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000092.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_014.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000123.jpeg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_018.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000161.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_020.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000247.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_022.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000326.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_025.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000375.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_029.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0040.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0053.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000390.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000377.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000377.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000390.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000378.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_031.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1038).png,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1040).png,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000381.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1034).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000381.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_067.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000382.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_035.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0046.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000383.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000383.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_036.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000384.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_037.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000385.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0048.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000385.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000385.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000385.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000385.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_052.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0053.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000390.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000390.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000391.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_044.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000394.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_047.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000395.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_048.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__00000398.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_051.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_041.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1025).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_058.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1031).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_064.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1034).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_034.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1039).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1040).png,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1039).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1041).png,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1040).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_074.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS03__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_073.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0035.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_025.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0043.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0046.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_036.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0051.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0062.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0051.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0051.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0053.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_030.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0053.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_043.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0056.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_007.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0062.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000388.JPG,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0062.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000388.JPG,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0083.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS04__nimari_0084.png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000380.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1041).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000383.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_036.jpg,8
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000388.JPG,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1019).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_030.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__00000390.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_043.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1019).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000388.JPG,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000380.jpg,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS06__Screenshot (1041).png,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__Screenshot (1040).png,6
nimari,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS10__00000326.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\nimari\DS11__Nimari_025.jpg,8
