breed,dataset_code,dataset_full_name,original_filename,master_filename,master_path
gaolao,DS04,Breed-cattle-buffalo,gaolao_0008.jpg,DS04__gaolao_0008.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0008.jpg
gaolao,DS04,Breed-cattle-buffalo,gaolao_0009.jpg,DS04__gaolao_0009.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0009.jpg
gaolao,DS04,Breed-cattle-buffalo,gaolao_0010.jpg,DS04__gaolao_0010.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0010.jpg
gaolao,DS04,Breed-cattle-buffalo,gaolao_0011.jpg,DS04__gaolao_0011.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0011.jpg
gaolao,DS04,Breed-cattle-buffalo,gaolao_0012.jpg,DS04__gaolao_0012.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0012.jpg
gaolao,DS04,Breed-cattle-buffalo,gaolao_0013.jpg,DS04__gaolao_0013.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0013.jpg
gaolao,DS04,Breed-cattle-buffalo,gaolao_0014.jpg,DS04__gaolao_0014.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gaolao\DS04__gaolao_0014.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0001.jpg,DS04__ghumusari_0001.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0001.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0002.jpg,DS04__ghumusari_0002.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0002.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0003.jpg,DS04__ghumusari_0003.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0003.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0004.jpg,DS04__ghumusari_0004.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0004.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0005.jpg,DS04__ghumusari_0005.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0005.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0006.jpg,DS04__ghumusari_0006.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0006.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0007.jpg,DS04__ghumusari_0007.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0007.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0008.jpg,DS04__ghumusari_0008.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0008.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0009.jpg,DS04__ghumusari_0009.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0009.jpg
ghumusari,DS04,Breed-cattle-buffalo,ghumusari_0010.jpg,DS04__ghumusari_0010.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\ghumusari\DS04__ghumusari_0010.jpg
gir,DS04,Breed-cattle-buffalo,gir_0001.jpg,DS04__gir_0001.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0001.jpg
gir,DS04,Breed-cattle-buffalo,gir_0002.jpg,DS04__gir_0002.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0002.jpg
gir,DS04,Breed-cattle-buffalo,gir_0003.jpg,DS04__gir_0003.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0003.jpg
gir,DS04,Breed-cattle-buffalo,gir_0004.jpg,DS04__gir_0004.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0004.jpg
gir,DS04,Breed-cattle-buffalo,gir_0005.jpg,DS04__gir_0005.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0005.jpg
gir,DS04,Breed-cattle-buffalo,gir_0006.jpg,DS04__gir_0006.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0006.jpg
gir,DS04,Breed-cattle-buffalo,gir_0007.jpg,DS04__gir_0007.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0007.jpg
gir,DS04,Breed-cattle-buffalo,gir_0008.jpg,DS04__gir_0008.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0008.jpg
gir,DS04,Breed-cattle-buffalo,gir_0009.jpg,DS04__gir_0009.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0009.jpg
gir,DS04,Breed-cattle-buffalo,gir_0010.jpg,DS04__gir_0010.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0010.jpg
gir,DS04,Breed-cattle-buffalo,gir_0011.jpg,DS04__gir_0011.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0011.jpg
gir,DS04,Breed-cattle-buffalo,gir_0012.jpg,DS04__gir_0012.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0012.jpg
gir,DS04,Breed-cattle-buffalo,gir_0013.jpg,DS04__gir_0013.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0013.jpg
gir,DS04,Breed-cattle-buffalo,gir_0014.jpg,DS04__gir_0014.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0014.jpg
gir,DS04,Breed-cattle-buffalo,gir_0015.jpg,DS04__gir_0015.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0015.jpg
gir,DS04,Breed-cattle-buffalo,gir_0016.jpg,DS04__gir_0016.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0016.jpg
gir,DS04,Breed-cattle-buffalo,gir_0017.jpg,DS04__gir_0017.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0017.jpg
gir,DS04,Breed-cattle-buffalo,gir_0018.jpg,DS04__gir_0018.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0018.jpg
gir,DS04,Breed-cattle-buffalo,gir_0019.jpg,DS04__gir_0019.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0019.jpg
gir,DS04,Breed-cattle-buffalo,gir_0020.jpg,DS04__gir_0020.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0020.jpg
gir,DS04,Breed-cattle-buffalo,gir_0021.jpg,DS04__gir_0021.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0021.jpg
gir,DS04,Breed-cattle-buffalo,gir_0022.jpg,DS04__gir_0022.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0022.jpg
gir,DS04,Breed-cattle-buffalo,gir_0023.jpg,DS04__gir_0023.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0023.jpg
gir,DS04,Breed-cattle-buffalo,gir_0024.jpg,DS04__gir_0024.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0024.jpg
gir,DS04,Breed-cattle-buffalo,gir_0025.jpg,DS04__gir_0025.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0025.jpg
gir,DS04,Breed-cattle-buffalo,gir_0026.jpg,DS04__gir_0026.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0026.jpg
gir,DS04,Breed-cattle-buffalo,gir_0027.jpg,DS04__gir_0027.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0027.jpg
gir,DS04,Breed-cattle-buffalo,gir_0028.jpg,DS04__gir_0028.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0028.jpg
gir,DS04,Breed-cattle-buffalo,gir_0029.jpg,DS04__gir_0029.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0029.jpg
gir,DS04,Breed-cattle-buffalo,gir_0030.jpg,DS04__gir_0030.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0030.jpg
gir,DS04,Breed-cattle-buffalo,gir_0031.jpg,DS04__gir_0031.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0031.jpg
gir,DS04,Breed-cattle-buffalo,gir_0032.jpg,DS04__gir_0032.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0032.jpg
gir,DS04,Breed-cattle-buffalo,gir_0033.jpg,DS04__gir_0033.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0033.jpg
gir,DS04,Breed-cattle-buffalo,gir_0034.jpg,DS04__gir_0034.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0034.jpg
gir,DS04,Breed-cattle-buffalo,gir_0035.jpg,DS04__gir_0035.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0035.jpg
gir,DS04,Breed-cattle-buffalo,gir_0036.jpg,DS04__gir_0036.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0036.jpg
gir,DS04,Breed-cattle-buffalo,gir_0037.jpg,DS04__gir_0037.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0037.jpg
gir,DS04,Breed-cattle-buffalo,gir_0038.jpg,DS04__gir_0038.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0038.jpg
gir,DS04,Breed-cattle-buffalo,gir_0039.jpg,DS04__gir_0039.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0039.jpg
gir,DS04,Breed-cattle-buffalo,gir_0040.jpg,DS04__gir_0040.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0040.jpg
gir,DS04,Breed-cattle-buffalo,gir_0041.jpg,DS04__gir_0041.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0041.jpg
gir,DS04,Breed-cattle-buffalo,gir_0042.jpg,DS04__gir_0042.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0042.jpg
gir,DS04,Breed-cattle-buffalo,gir_0043.jpg,DS04__gir_0043.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0043.jpg
gir,DS04,Breed-cattle-buffalo,gir_0044.jpg,DS04__gir_0044.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0044.jpg
gir,DS04,Breed-cattle-buffalo,gir_0045.jpg,DS04__gir_0045.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0045.jpg
gir,DS04,Breed-cattle-buffalo,gir_0046.jpg,DS04__gir_0046.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0046.jpg
gir,DS04,Breed-cattle-buffalo,gir_0047.jpg,DS04__gir_0047.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0047.jpg
gir,DS04,Breed-cattle-buffalo,gir_0048.jpg,DS04__gir_0048.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0048.jpg
gir,DS04,Breed-cattle-buffalo,gir_0049.jpg,DS04__gir_0049.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0049.jpg
gir,DS04,Breed-cattle-buffalo,gir_0050.jpg,DS04__gir_0050.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0050.jpg
gir,DS04,Breed-cattle-buffalo,gir_0051.jpg,DS04__gir_0051.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0051.jpg
gir,DS04,Breed-cattle-buffalo,gir_0052.jpg,DS04__gir_0052.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0052.jpg
gir,DS04,Breed-cattle-buffalo,gir_0053.jpg,DS04__gir_0053.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0053.jpg
gir,DS04,Breed-cattle-buffalo,gir_0054.jpg,DS04__gir_0054.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0054.jpg
gir,DS04,Breed-cattle-buffalo,gir_0055.jpg,DS04__gir_0055.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0055.jpg
gir,DS04,Breed-cattle-buffalo,gir_0056.jpg,DS04__gir_0056.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0056.jpg
gir,DS04,Breed-cattle-buffalo,gir_0057.jpg,DS04__gir_0057.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0057.jpg
gir,DS04,Breed-cattle-buffalo,gir_0058.jpg,DS04__gir_0058.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0058.jpg
gir,DS04,Breed-cattle-buffalo,gir_0059.jpg,DS04__gir_0059.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0059.jpg
gir,DS04,Breed-cattle-buffalo,gir_0060.jpg,DS04__gir_0060.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0060.jpg
gir,DS04,Breed-cattle-buffalo,gir_0061.jpg,DS04__gir_0061.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0061.jpg
gir,DS04,Breed-cattle-buffalo,gir_0062.jpg,DS04__gir_0062.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0062.jpg
gir,DS04,Breed-cattle-buffalo,gir_0063.jpg,DS04__gir_0063.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0063.jpg
gir,DS04,Breed-cattle-buffalo,gir_0064.jpg,DS04__gir_0064.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0064.jpg
gir,DS04,Breed-cattle-buffalo,gir_0065.jpg,DS04__gir_0065.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0065.jpg
gir,DS04,Breed-cattle-buffalo,gir_0066.jpg,DS04__gir_0066.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0066.jpg
gir,DS04,Breed-cattle-buffalo,gir_0067.jpg,DS04__gir_0067.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0067.jpg
gir,DS04,Breed-cattle-buffalo,gir_0068.jpg,DS04__gir_0068.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0068.jpg
gir,DS04,Breed-cattle-buffalo,gir_0069.jpg,DS04__gir_0069.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0069.jpg
gir,DS04,Breed-cattle-buffalo,gir_0070.jpg,DS04__gir_0070.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0070.jpg
gir,DS04,Breed-cattle-buffalo,gir_0071.jpg,DS04__gir_0071.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0071.jpg
gir,DS04,Breed-cattle-buffalo,gir_0072.jpg,DS04__gir_0072.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0072.jpg
gir,DS04,Breed-cattle-buffalo,gir_0073.jpg,DS04__gir_0073.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0073.jpg
gir,DS04,Breed-cattle-buffalo,gir_0074.jpg,DS04__gir_0074.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0074.jpg
gir,DS04,Breed-cattle-buffalo,gir_0075.jpg,DS04__gir_0075.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0075.jpg
gir,DS04,Breed-cattle-buffalo,gir_0076.jpg,DS04__gir_0076.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0076.jpg
gir,DS04,Breed-cattle-buffalo,gir_0077.jpg,DS04__gir_0077.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0077.jpg
gir,DS04,Breed-cattle-buffalo,gir_0078.jpg,DS04__gir_0078.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0078.jpg
gir,DS04,Breed-cattle-buffalo,gir_0079.jpg,DS04__gir_0079.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0079.jpg
gir,DS04,Breed-cattle-buffalo,gir_0080.jpg,DS04__gir_0080.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0080.jpg
gir,DS04,Breed-cattle-buffalo,gir_0081.jpg,DS04__gir_0081.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0081.jpg
gir,DS04,Breed-cattle-buffalo,gir_0082.jpg,DS04__gir_0082.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0082.jpg
gir,DS04,Breed-cattle-buffalo,gir_0083.jpg,DS04__gir_0083.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0083.jpg
gir,DS04,Breed-cattle-buffalo,gir_0084.jpg,DS04__gir_0084.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0084.jpg
gir,DS04,Breed-cattle-buffalo,gir_0085.jpg,DS04__gir_0085.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0085.jpg
gir,DS04,Breed-cattle-buffalo,gir_0086.jpg,DS04__gir_0086.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0086.jpg
gir,DS04,Breed-cattle-buffalo,gir_0087.jpg,DS04__gir_0087.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0087.jpg
gir,DS04,Breed-cattle-buffalo,gir_0088.jpg,DS04__gir_0088.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0088.jpg
gir,DS04,Breed-cattle-buffalo,gir_0089.jpg,DS04__gir_0089.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0089.jpg
gir,DS04,Breed-cattle-buffalo,gir_0090.jpg,DS04__gir_0090.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0090.jpg
gir,DS04,Breed-cattle-buffalo,gir_0091.jpg,DS04__gir_0091.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0091.jpg
gir,DS04,Breed-cattle-buffalo,gir_0092.jpg,DS04__gir_0092.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0092.jpg
gir,DS04,Breed-cattle-buffalo,gir_0093.jpg,DS04__gir_0093.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0093.jpg
gir,DS04,Breed-cattle-buffalo,gir_0094.jpg,DS04__gir_0094.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0094.jpg
gir,DS04,Breed-cattle-buffalo,gir_0095.jpg,DS04__gir_0095.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0095.jpg
gir,DS04,Breed-cattle-buffalo,gir_0096.jpg,DS04__gir_0096.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0096.jpg
gir,DS04,Breed-cattle-buffalo,gir_0097.jpg,DS04__gir_0097.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0097.jpg
gir,DS04,Breed-cattle-buffalo,gir_0098.jpg,DS04__gir_0098.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0098.jpg
gir,DS04,Breed-cattle-buffalo,gir_0099.jpg,DS04__gir_0099.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0099.jpg
gir,DS04,Breed-cattle-buffalo,gir_0100.jpg,DS04__gir_0100.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0100.jpg
gir,DS04,Breed-cattle-buffalo,gir_0101.jpg,DS04__gir_0101.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0101.jpg
gir,DS04,Breed-cattle-buffalo,gir_0102.jpg,DS04__gir_0102.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0102.jpg
gir,DS04,Breed-cattle-buffalo,gir_0103.jpg,DS04__gir_0103.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0103.jpg
gir,DS04,Breed-cattle-buffalo,gir_0104.jpg,DS04__gir_0104.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0104.jpg
gir,DS04,Breed-cattle-buffalo,gir_0105.jpg,DS04__gir_0105.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0105.jpg
gir,DS04,Breed-cattle-buffalo,gir_0106.jpg,DS04__gir_0106.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0106.jpg
gir,DS04,Breed-cattle-buffalo,gir_0107.jpg,DS04__gir_0107.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0107.jpg
gir,DS04,Breed-cattle-buffalo,gir_0108.jpg,DS04__gir_0108.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0108.jpg
gir,DS04,Breed-cattle-buffalo,gir_0109.jpg,DS04__gir_0109.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0109.jpg
gir,DS04,Breed-cattle-buffalo,gir_0110.jpg,DS04__gir_0110.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0110.jpg
gir,DS04,Breed-cattle-buffalo,gir_0111.jpg,DS04__gir_0111.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0111.jpg
gir,DS04,Breed-cattle-buffalo,gir_0112.jpg,DS04__gir_0112.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0112.jpg
gir,DS04,Breed-cattle-buffalo,gir_0113.jpg,DS04__gir_0113.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0113.jpg
gir,DS04,Breed-cattle-buffalo,gir_0114.jpg,DS04__gir_0114.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0114.jpg
gir,DS04,Breed-cattle-buffalo,gir_0115.jpg,DS04__gir_0115.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0115.jpg
gir,DS04,Breed-cattle-buffalo,gir_0116.jpg,DS04__gir_0116.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0116.jpg
gir,DS04,Breed-cattle-buffalo,gir_0117.jpg,DS04__gir_0117.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0117.jpg
gir,DS04,Breed-cattle-buffalo,gir_0118.jpg,DS04__gir_0118.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0118.jpg
gir,DS04,Breed-cattle-buffalo,gir_0119.jpg,DS04__gir_0119.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0119.jpg
gir,DS04,Breed-cattle-buffalo,gir_0120.jpg,DS04__gir_0120.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0120.jpg
gir,DS04,Breed-cattle-buffalo,gir_0121.jpg,DS04__gir_0121.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0121.jpg
gir,DS04,Breed-cattle-buffalo,gir_0122.jpg,DS04__gir_0122.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0122.jpg
gir,DS04,Breed-cattle-buffalo,gir_0123.jpg,DS04__gir_0123.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0123.jpg
gir,DS04,Breed-cattle-buffalo,gir_0124.jpg,DS04__gir_0124.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0124.jpg
gir,DS04,Breed-cattle-buffalo,gir_0125.jpg,DS04__gir_0125.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0125.jpg
gir,DS04,Breed-cattle-buffalo,gir_0126.jpg,DS04__gir_0126.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0126.jpg
gir,DS04,Breed-cattle-buffalo,gir_0127.jpg,DS04__gir_0127.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0127.jpg
gir,DS04,Breed-cattle-buffalo,gir_0128.jpg,DS04__gir_0128.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0128.jpg
gir,DS04,Breed-cattle-buffalo,gir_0129.jpg,DS04__gir_0129.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0129.jpg
gir,DS04,Breed-cattle-buffalo,gir_0130.jpg,DS04__gir_0130.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0130.jpg
gir,DS04,Breed-cattle-buffalo,gir_0131.jpg,DS04__gir_0131.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0131.jpg
gir,DS04,Breed-cattle-buffalo,gir_0132.jpg,DS04__gir_0132.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0132.jpg
gir,DS04,Breed-cattle-buffalo,gir_0133.jpg,DS04__gir_0133.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0133.jpg
gir,DS04,Breed-cattle-buffalo,gir_0134.jpg,DS04__gir_0134.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0134.jpg
gir,DS04,Breed-cattle-buffalo,gir_0135.jpg,DS04__gir_0135.jpg,D:\Projects\Federated_Learning\Master-Dataset\master_dataset\gir\DS04__gir_0135.jpg
